Substructure,Count,Count max,step max,step min,step count,step_list,median_score_fragment_max,median_score_fragment_min,Mean score cluster,median_score_fragment_list,diff_median_score_max,diff_median_score_min,Mean diff score,diff_median_score_list,count_per_molecule_max,count_per_molecule_first,count_per_molecule_mean,Total Number of Molecules with Substructure,Number of Molecules with Substructure List,Molecules containing fragment,Number of Molecules_with_Fragment,count_perc_ratio
C=C1c2ccccc2C(=C)C1Cc1ccccc1,6,2,60,20,3,"[20, 40, 60]",0.0253654,0.0104213,0.016459333333333333,"[0.0135913, 0.0104213, 0.0253654]",0.022609,0.00829935,0.01371845,"[0.010247, 0.00829935, 0.022609]",1,1,1.0,3,"[1, 1, 1]","{'O=C1c2ccccc2C(=O)C1(O)Cc1ccccc1', 'O=C1c2ccccc2C(=O)C1(Cc1ccc(Br)cc1)S(=O)(=O)c1ccc(Cl)cc1', 'O=C1c2ccccc2C(=O)C1(Cc1ccc(Br)cc1)S(=O)(=O)c1ccc(Br)cc1'}",3,1.0
C=C1c2ccccc2C(=C)C1c1ccc2ccccc2c1,1,1,90,90,1,[90],0.0266947,0.0266947,0.0266947,[0.0266947],-0.0069573,-0.0069573,-0.0069573,[-0.0069573],1,1,1.0,1,[1],{'O=C1c2ccccc2C(=O)C1c1ccc2cccnc2c1'},1,1.0
C=C1c2ccccc2C(=C)C1c1ccccc1,6,4,80,70,2,"[70, 80]",0.0054199,0.00323495,0.004327425,"[0.00323495, 0.0054199]",-0.0012776999999999,-0.0097624499999999,-0.0055200749999999,"[-0.0097624499999999, -0.0012776999999999]",2,2,1.5,3,"[2, 1]","{'O=C(O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1', 'CCOC(=O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1', 'O=C1c2ccc(F)cc2C(=O)C1c1ccccc1'}",3,1.0
C=C1c2ccccc2C(=C)c2c1c(=C)cc1ccccc21,1,1,110,110,1,[110],0.0,0.0,0.0,[0.0],-0.0938928,-0.0938928,-0.0938928,[-0.0938928],1,1,1.0,1,[1],{'O=C1c2ccccc2C(=O)c2c1c(=O)oc1ccccc21'},1,1.0
C=C1c2ccccc2C(=C)c2c1cc(-c1ccccc1)c2-c1ccccc1,1,1,100,100,1,[100],0.0963585,0.0963585,0.0963585,[0.0963585],0.0677003499999999,0.0677003499999999,0.0677003499999999,[0.0677003499999999],1,1,1.0,1,[1],{'O=C1c2ccccc2C(=O)c2c1oc(-c1ccccc1)c2-c1ccccc1'},1,1.0
C=C1c2ccccc2C(=C)c2c1ccc1ccccc21,1,1,90,90,1,[90],0.0,0.0,0.0,[0.0],-0.033652,-0.033652,-0.033652,[-0.033652],1,1,1.0,1,[1],{'O=C1c2ccccc2C(=O)c2c1ccc1ccccc21'},1,1.0
C=C1c2ccccc2C(=C)c2c1ccc2-c1ccccc1,2,2,100,100,1,[100],0.0963585,0.0963585,0.0963585,[0.0963585],0.0677003499999999,0.0677003499999999,0.0677003499999999,[0.0677003499999999],1,1,1.0,1,[1],{'O=C1c2ccccc2C(=O)c2c1oc(-c1ccccc1)c2-c1ccccc1'},1,1.0
C=C1c2ccccc2C(=C)c2cc(-c3ccccc3)cc21,3,2,110,100,2,"[100, 110]",0.0963585,0.0728212,0.08458985,"[0.0963585, 0.0728212]",0.0677003499999999,-0.0210715999999999,0.023314375,"[0.0677003499999999, -0.0210715999999999]",1,1,1.0,2,"[1, 1]","{'O=C1c2ccccc2C(=O)c2[nH]c(-c3ccccc3)nc21', 'O=C1c2ccccc2C(=O)c2c1oc(-c1ccccc1)c2-c1ccccc1'}",2,1.0
C=C1c2ccccc2C(=C)c2cc(=C)ccc21,3,2,100,70,2,"[70, 100]",0.1662125,0.1073883,0.13680040000000002,"[0.1073883, 0.1662125]",0.13755435,0.0976682,0.11761127499999999,"[0.0976682, 0.13755435]",1,1,1.0,2,"[1, 1]","{'Cn1c2c(ccc1=O)C(=O)c1ccccc1C2=O', 'O=C1c2ccccc2C(=O)c2[nH]c(=O)ccc21'}",2,1.0
C=C1c2ccccc2C(=C)c2cccc21,4,2,110,100,2,"[100, 110]",0.0963585,0.0728212,0.08458985,"[0.0963585, 0.0728212]",0.0677003499999999,-0.0210715999999999,0.023314375,"[0.0677003499999999, -0.0210715999999999]",1,1,1.0,2,"[1, 1]","{'O=C1c2ccccc2C(=O)c2[nH]c(-c3ccccc3)nc21', 'O=C1c2ccccc2C(=O)c2c1oc(-c1ccccc1)c2-c1ccccc1'}",2,1.0
C=C1c2ccccc2C(=C)c2ccccc21,4,2,130,120,2,"[120, 130]",0.0828615,0.0480903,0.0654759,"[0.0828615, 0.0480903]",-0.0769368499999999,-0.2024829,-0.13970987499999996,"[-0.0769368499999999, -0.2024829]",1,1,1.0,2,"[1, 1]","{'O=C1c2ccc(Br)cc2C(=O)c2ncccc21', 'CCOc1ccc(OCC)c2c1C(=O)c1ccccc1C2=O'}",2,1.0
C=C1c2ccccc2C2(c3ccccc3)CCCC1CC2,2,2,20,20,1,[20],0.0085634,0.0085634,0.0085634,[0.0085634],0.0052191,0.0052191,0.0052191,[0.0052191],1,1,1.0,1,[1],{'COC(=O)C1(C)CCC2(c3ccccc3O)COC1C(=O)c1ccc(-c3ccccc3)cc12'},1,1.0
C=C1c2ccccc2C2C(=C)C1Cc1ccccc12,1,1,130,130,1,[130],0.0179449,0.0179449,0.0179449,[0.0179449],-0.2326283,-0.2326283,-0.2326283,[-0.2326283],1,1,1.0,1,[1],{'O=C1c2ccccc2N2C(=O)C1Oc1ccccc12'},1,1.0
C=C1c2ccccc2C2CCCC1CC2,2,2,20,20,1,[20],0.0085634,0.0085634,0.0085634,[0.0085634],0.0052191,0.0052191,0.0052191,[0.0052191],1,1,1.0,1,[1],{'COC(=O)C1(C)CCC2(c3ccccc3O)COC1C(=O)c1ccc(-c3ccccc3)cc12'},1,1.0
C=C1c2ccccc2C=CC1C(=C)(=C)c1ccccc1,2,2,20,20,1,[20],0.0180297,0.0180297,0.0180297,[0.0180297],0.0146854,0.0146854,0.0146854,[0.0146854],1,1,1.0,1,[1],{'COCC1=Cc2ccccc2C(=O)C1(O)S(=O)(=O)c1ccc(C)cc1'},1,1.0
C=C1c2ccccc2C=CC1Cc1ccccc1,2,2,60,60,1,[60],0.0453675,0.0453675,0.0453675,[0.0453675],0.0426111,0.0426111,0.0426111,[0.0426111],1,1,1.0,1,[1],{'O=CC1=Cc2ccccc2C(=O)C1(O)Cc1ccc(Cl)cc1'},1,1.0
C=C1c2ccccc2C=CC1c1ccccc1,4,2,30,10,2,"[10, 30]",0.0495767,0.0406766,0.045126650000000004,"[0.0495767, 0.0406766]",0.0431019,0.0335513,0.0383266,"[0.0431019, 0.0335513]",1,1,1.0,2,"[1, 1]","{'O=CC1=Cc2ccccc2C(=O)C1c1ccc(Cl)cc1', 'O=CC1=Cc2ccccc2C(=O)C1c1ccc(C(=O)O)cc1'}",2,1.0
C=C1c2ccccc2CC1C1C=Cc2ccccc2CC1,2,2,30,30,1,[30],0.0280925,0.0280925,0.0280925,[0.0280925],0.0209672,0.0209672,0.0209672,[0.0209672],1,1,1.0,1,[1],{'NC(=O)C1Cc2ccccc2C=CN1C1Oc2ccccc2C1=O'},1,1.0
C=C1c2ccccc2CC1CCCCc1ccccc1,2,2,80,80,1,[80],0.000781,0.000781,0.000781,[0.000781],-0.0059165999999999,-0.0059165999999999,-0.0059165999999999,[-0.0059165999999999],1,1,1.0,1,[1],{'O=COC1c2ccccc2C(=O)N1CCOCc1ccccc1'},1,1.0
C=C1c2ccccc2CC1c1ccccc1,2,2,20,20,1,[20],0.0048255,0.0048255,0.0048255,[0.0048255],0.0014811999999999,0.0014811999999999,0.0014811999999999,[0.0014811999999999],1,1,1.0,1,[1],{'O=CSC1c2ccccc2C(=O)C1c1ccc(Cl)cc1'},1,1.0
C=C1c2ccccc2CC2(CC2)C2(CCCC2)C1c1ccccc1,1,1,60,60,1,[60],0.0080621,0.0080621,0.0080621,[0.0080621],0.0053057,0.0053057,0.0053057,[0.0053057],1,1,1.0,1,[1],{'O=C1c2ccccc2OC2(CC2)C2(OCCO2)C1c1ccccc1'},1,1.0
C=C1c2ccccc2CC2(CC2)C2C(=C)CCCC12,2,2,20,20,1,[20],0.0045974,0.0045974,0.0045974,[0.0045974],0.0012530999999999,0.0012530999999999,0.0012530999999999,[0.0012530999999999],1,1,1.0,1,[1],{'O=C(OC12C(=O)OCCC1C(=O)c1ccccc1OC21CC1)c1ccccc1'},1,1.0
C=C1c2ccccc2CC2(CC2)c2ccccc21,1,1,70,70,1,[70],0.0,0.0,0.0,[0.0],-0.011562,-0.011562,-0.011562,[-0.011562],1,1,1.0,1,[1],{'O=C1c2ccccc2OC2(CC2)c2ccccc21'},1,1.0
C=C1c2ccccc2CCC1CCC1CCC(c2ccccc2)C1,2,2,30,30,1,[30],0.0008643,0.0008643,0.0008643,[0.0008643],-0.0092598,-0.0092598,-0.0092598,[-0.0092598],1,1,1.0,1,[1],{'O=C1c2ccccc2C(O)CN1CCC1CC(c2ccccc2)C(O)O1'},1,1.0
C=C1c2ccccc2CCC1CCC1CCCC1,2,2,30,30,1,[30],0.0008643,0.0008643,0.0008643,[0.0008643],-0.0092598,-0.0092598,-0.0092598,[-0.0092598],1,1,1.0,1,[1],{'O=C1c2ccccc2C(O)CN1CCC1CC(c2ccccc2)C(O)O1'},1,1.0
C=C1c2ccccc2CCC1c1ccccc1,2,2,90,90,1,[90],0.0081357,0.0081357,0.0081357,[0.0081357],-0.0255163,-0.0255163,-0.0255163,[-0.0255163],1,1,1.0,1,[1],{'NC(=O)C1(c2ccccc2Br)COc2ccccc2C1=O'},1,1.0
C=C1c2ccccc2CCc2cc(-c3ccccc3)cc21,2,2,30,30,1,[30],0.0228714,0.0228714,0.0228714,[0.0228714],0.0157461,0.0157461,0.0157461,[0.0157461],1,1,1.0,1,[1],{'COC(=O)C1Cc2oc(-c3ccccc3)c(Br)c2C(=O)c2ccccc21'},1,1.0
C=C1c2ccccc2CCc2cccc21,2,2,30,30,1,[30],0.0228714,0.0228714,0.0228714,[0.0228714],0.0157461,0.0157461,0.0157461,[0.0157461],1,1,1.0,1,[1],{'COC(=O)C1Cc2oc(-c3ccccc3)c(Br)c2C(=O)c2ccccc21'},1,1.0
C=C1c2ccccc2Cc2cccc21,2,2,80,80,1,[80],0.0003693,0.0003693,0.0003693,[0.0003693],-0.0063282999999999,-0.0063282999999999,-0.0063282999999999,[-0.0063282999999999],1,1,1.0,1,[1],{'O=C1c2ccccc2C([O-])(O)c2c(C(F)(F)Br)ccn21'},1,1.0
C=C1c2ccccc2Cc2ccccc21,4,2,70,40,2,"[40, 70]",0.0163784,0.0070812,0.0117298,"[0.0070812, 0.0163784]",0.0066583,0.00495925,0.005808775,"[0.00495925, 0.0066583]",1,1,1.0,2,"[1, 1]","{'O=CC1(O)c2ccccc2C(=O)c2ccccc21', 'CCC1(O)c2ccccc2C(=O)c2ccc(OC)cc21'}",2,1.0
C=c1c(-c2ccccc2)cc2ccccc12,3,3,200,200,1,[200],0.0618668,0.0618668,0.0618668,[0.0618668],-0.3563324,-0.3563324,-0.3563324,[-0.3563324],1,1,1.0,1,[1],{'S=C(Nc1ccc(-n2oc3ccccc3c2=S)cc1)c1ccc(Cl)cc1'},1,1.0
C=c1c(CCCCc2ccccc2)ccc2ccccc12,2,2,20,20,1,[20],0.0049262,0.0049262,0.0049262,[0.0049262],0.0015819,0.0015819,0.0015819,[0.0015819],1,1,1.0,1,[1],{'O=c1c2ccccc2cc(CO)n1CCOCc1ccccc1'},1,1.0
C=c1c(Cc2ccccc2)ccc2ccccc12,2,2,10,10,1,[10],0.0170113,0.0170113,0.0170113,[0.0170113],0.0105365,0.0105365,0.0105365,[0.0105365],1,1,1.0,1,[1],{'Cc1sc2ccccc2c(=O)c1Sc1ccc(OCC(=O)O)cc1'},1,1.0
C=c1c2c([cH+]cc3ccccc13)CC2,2,2,100,100,1,[100],0.003534,0.003534,0.003534,[0.003534],-0.0318608499999999,-0.0318608499999999,-0.0318608499999999,[-0.0318608499999999],1,1,1.0,1,[1],{'CNc1c2ccccc2c(=O)c2c([n+]1C#N)OC2'},1,1.0
C=c1c2ccccc2cc(=C)c2c1ccc1ccccc12,1,1,140,140,1,[140],0.0,0.0,0.0,[0.0],-0.26705825,-0.26705825,-0.26705825,[-0.26705825],1,1,1.0,1,[1],{'O=c1c2ccccc2oc(=O)c2c1ccc1ccccc12'},1,1.0
C=c1c2ccccc2cc2ccccc12,2,2,60,60,1,[60],0.0,0.0,0.0,[0.0],-0.0048719,-0.0048719,-0.0048719,[-0.0048719],1,1,1.0,1,[1],{'O=c1c2ccccc2oc2ccc(Cl)cc12'},1,1.0
C=c1c2ccccc2ccc2cccc12,2,2,60,60,1,[60],0.0378357,0.0378357,0.0378357,[0.0378357],0.0350793,0.0350793,0.0350793,[0.0350793],1,1,1.0,1,[1],{'CCc1cc2ccccc2c(=O)c2cc(C)oc12'},1,1.0
C=c1cc(-c2ccccc2)c2c(-c3ccccc3)cc(-c3ccccc3)c2c1,2,2,110,110,1,[110],0.1556925,0.1556925,0.1556925,[0.1556925],0.0825213,0.0825213,0.0825213,[0.0825213],1,1,1.0,1,[1],{'COc1ccccc1-c1oc(-c2ccccc2)c2oc(=O)cc(-c3ccccc3)c12'},1,1.0
C=c1cc(-c2ccccc2)c2c(-c3ccccc3)ccc2c1,2,2,110,110,1,[110],0.1556925,0.1556925,0.1556925,[0.1556925],0.0825213,0.0825213,0.0825213,[0.0825213],1,1,1.0,1,[1],{'COc1ccccc1-c1oc(-c2ccccc2)c2oc(=O)cc(-c3ccccc3)c12'},1,1.0
C=c1cc(-c2ccccc2)c2ccc(-c3ccccc3)c2c1,2,2,110,110,1,[110],0.1556925,0.1556925,0.1556925,[0.1556925],0.0825213,0.0825213,0.0825213,[0.0825213],1,1,1.0,1,[1],{'COc1ccccc1-c1oc(-c2ccccc2)c2oc(=O)cc(-c3ccccc3)c12'},1,1.0
C=c1cc(-c2ccccc2)c2cccc2c1,2,2,110,110,1,[110],0.1556925,0.1556925,0.1556925,[0.1556925],0.0825213,0.0825213,0.0825213,[0.0825213],1,1,1.0,1,[1],{'COc1ccccc1-c1oc(-c2ccccc2)c2oc(=O)cc(-c3ccccc3)c12'},1,1.0
C=c1cc(-c2ccccc2)cc(-c2ccccc2)c1,2,2,140,140,1,[140],0.0,0.0,0.0,[0.0],-0.26705825,-0.26705825,-0.26705825,[-0.26705825],1,1,1.0,1,[1],{'COc1ccccc1-c1cc(-c2ccccc2)nc(=O)[nH]1'},1,1.0
C=c1cc(-c2ccccc2)cc2ccccc12,16,2,190,40,8,"[40, 60, 70, 80, 100, 110, 170, 190]",0.0462866,0.0,0.012120912499999999,"[0.0, 0.0, 0.0, 0.0462866, 0.0251149, 0.0255658, 0.0, 0.0]",0.0396638999999999,-0.4059942,-0.10699641875000002,"[-0.0026177, -0.0048719, -0.011562, 0.0396638999999999, -0.01027995, -0.068327, -0.3919825, -0.4059942]",1,1,1.0,8,"[1, 1, 1, 1, 1, 1, 1, 1]","{'Cc1ccc2oc(-c3ccccc3)c(O)c(=O)c2c1', 'Cc1c(-c2ccc(Br)cc2)oc(=O)c2ccccc12', 'COC(=O)c1c(-c2ccc(Br)cc2)oc(=O)c2ccc(Cl)cc12', 'COc1ccc2oc(-c3ccccc3)c(O)c(=O)c2c1', 'O=c1c(O)c(-c2ccccc2)oc2ccc(O)cc12', 'CN(C)C(=O)c1ccc2oc(-c3ccccc3)c(O)c(=O)c2n1', 'COCc1ccc2oc(-c3ccccc3)c(O)c(=O)c2c1', 'COc1cccc2oc(-c3ccccc3)c(O)c(=O)c12'}",8,1.0
C=c1cc(=C)c(=Cc2ccccc2)c1=C,1,1,110,110,1,[110],0.0645872,0.0645872,0.0645872,[0.0645872],-0.0293056,-0.0293056,-0.0293056,[-0.0293056],1,1,1.0,1,[1],{'O=c1[nH]c(=O)c(=Nc2ccccc2)c1=O'},1,1.0
C=c1cc(=C)c2c3ccccc3ccc3ccccc3c1=2,2,2,100,100,1,[100],0.0,0.0,0.0,[0.0],-0.03539485,-0.03539485,-0.03539485,[-0.03539485],1,1,1.0,1,[1],{'O=c1oc(=O)c2c3cc(Br)ccc3ccc3cc(Cl)ccc3c1=2'},1,1.0
C=c1cc(=C)c2ccccc2c1,4,2,20,10,2,"[10, 20]",0.0076742,0.0055608,0.0066175,"[0.0076742, 0.0055608]",0.0022165,0.0011993999999999,0.00170794999999995,"[0.0011993999999999, 0.0022165]",1,1,1.0,2,"[1, 1]","{'O=CCn1c(=S)[nH]c(=O)c2ccccc21', 'O=c1c2ccccc2[nH]c(=S)n1CCc1ccc(O)cc1'}",2,1.0
C=c1cc2ccc(-c3ccccc3)cc2c2ccccc12,2,2,150,150,1,[150],0.0146531,0.0146531,0.0146531,[0.0146531],-0.3370015,-0.3370015,-0.3370015,[-0.3370015],1,1,1.0,1,[1],{'N#Cc1ccc(-c2ccc3oc(=O)c4ccccc4c3c2)cc1'},1,1.0
C=c1cc2ccccc2c(=C)c1CCc1ccccc1,2,2,20,20,1,[20],0.0055608,0.0055608,0.0055608,[0.0055608],0.0022165,0.0022165,0.0022165,[0.0022165],1,1,1.0,1,[1],{'O=c1c2ccccc2[nH]c(=S)n1CCc1ccc(O)cc1'},1,1.0
C=c1cc2ccccc2c1,5,2,210,50,3,"[50, 80, 210]",0.0007962,0.0003471,0.0006301333333333333,"[0.0007962, 0.0007471, 0.0003471]",-0.0059505,-0.4262137,-0.1461701333333333,"[-0.0063462, -0.0059505, -0.4262137]",1,1,1.0,3,"[1, 1, 1]","{'O=c1oc2ccc(O)cc2n1Cc1ccccc1', 'O=c1[nH]c2ccccc2s1', 'O=Cn1c(=O)sc2ccccc21'}",3,1.0
C=c1cc2ccccc2c1Cc1ccccc1,2,2,50,50,1,[50],0.0007962,0.0007962,0.0007962,[0.0007962],-0.0063462,-0.0063462,-0.0063462,[-0.0063462],1,1,1.0,1,[1],{'O=c1oc2ccc(O)cc2n1Cc1ccccc1'},1,1.0
C=c1cc2ccccc2c2c(-c3ccccc3)cc(-c3ccccc3)c12,2,2,120,120,1,[120],0.0821251,0.0821251,0.0821251,[0.0821251],-0.0776732499999999,-0.0776732499999999,-0.0776732499999999,[-0.0776732499999999],1,1,1.0,1,[1],{'COc1ccc(-c2oc(-c3ccccc3)c3c(=O)oc4ccc(Br)cc4c23)cc1'},1,1.0
C=c1cc2ccccc2c2c(-c3ccccc3)ccc12,2,2,120,120,1,[120],0.0821251,0.0821251,0.0821251,[0.0821251],-0.0776732499999999,-0.0776732499999999,-0.0776732499999999,[-0.0776732499999999],1,1,1.0,1,[1],{'COc1ccc(-c2oc(-c3ccccc3)c3c(=O)oc4ccc(Br)cc4c23)cc1'},1,1.0
C=c1cc2ccccc2c2ccc(-c3ccccc3)c12,2,2,120,120,1,[120],0.0821251,0.0821251,0.0821251,[0.0821251],-0.0776732499999999,-0.0776732499999999,-0.0776732499999999,[-0.0776732499999999],1,1,1.0,1,[1],{'COc1ccc(-c2oc(-c3ccccc3)c3c(=O)oc4ccc(Br)cc4c23)cc1'},1,1.0
C=c1cc2ccccc2c2cccc12,2,2,120,120,1,[120],0.0821251,0.0821251,0.0821251,[0.0821251],-0.0776732499999999,-0.0776732499999999,-0.0776732499999999,[-0.0776732499999999],1,1,1.0,1,[1],{'COc1ccc(-c2oc(-c3ccccc3)c3c(=O)oc4ccc(Br)cc4c23)cc1'},1,1.0
C=c1cc2ccccc2c2ccccc12,2,2,150,150,1,[150],0.0146531,0.0146531,0.0146531,[0.0146531],-0.3370015,-0.3370015,-0.3370015,[-0.3370015],1,1,1.0,1,[1],{'N#Cc1ccc(-c2ccc3oc(=O)c4ccccc4c3c2)cc1'},1,1.0
C=c1ccc(-c2cc(-c3ccccc3)cc2-c2ccccc2)c1,2,2,310,310,1,[310],0.0499875,0.0499875,0.0499875,[0.0499875],-0.4049677,-0.4049677,-0.4049677,[-0.4049677],1,1,1.0,1,[1],{'COn1c(-c2oc(-c3ccccc3)nc2-c2ccccc2)noc1=O'},1,1.0
C=c1ccc(-c2ccc(-c3ccccc3)c2)c1,2,2,310,310,1,[310],0.0499875,0.0499875,0.0499875,[0.0499875],-0.4049677,-0.4049677,-0.4049677,[-0.4049677],1,1,1.0,1,[1],{'COn1c(-c2oc(-c3ccccc3)nc2-c2ccccc2)noc1=O'},1,1.0
C=c1ccc(-c2cccc2)c1,2,2,310,310,1,[310],0.0499875,0.0499875,0.0499875,[0.0499875],-0.4049677,-0.4049677,-0.4049677,[-0.4049677],1,1,1.0,1,[1],{'COn1c(-c2oc(-c3ccccc3)nc2-c2ccccc2)noc1=O'},1,1.0
C=c1ccc(-c2cccc2-c2ccccc2)c1,2,2,310,310,1,[310],0.0499875,0.0499875,0.0499875,[0.0499875],-0.4049677,-0.4049677,-0.4049677,[-0.4049677],1,1,1.0,1,[1],{'COn1c(-c2oc(-c3ccccc3)nc2-c2ccccc2)noc1=O'},1,1.0
C=c1ccc2c(-c3ccccc3)cc(-c3ccccc3)c2c1,2,2,110,110,1,[110],0.1556925,0.1556925,0.1556925,[0.1556925],0.0825213,0.0825213,0.0825213,[0.0825213],1,1,1.0,1,[1],{'COc1ccccc1-c1oc(-c2ccccc2)c2oc(=O)cc(-c3ccccc3)c12'},1,1.0
C=c1ccc2c(-c3ccccc3)ccc2c1,2,2,110,110,1,[110],0.1556925,0.1556925,0.1556925,[0.1556925],0.0825213,0.0825213,0.0825213,[0.0825213],1,1,1.0,1,[1],{'COc1ccccc1-c1oc(-c2ccccc2)c2oc(=O)cc(-c3ccccc3)c12'},1,1.0
C=c1ccc2c(C3CCCC3)cccc2c1,2,2,50,50,1,[50],0.0452213,0.0452213,0.0452213,[0.0452213],0.0381634999999999,0.0381634999999999,0.0381634999999999,[0.0381634999999999],1,1,1.0,1,[1],{'COC(=O)c1cc(N2CCCC2)c2ccc(=O)oc2c1C(=O)OC'},1,1.0
C=c1ccc2c(c1)C(=C)(=C)c1ccccc1-2,1,1,10,10,1,[10],0.0636556,0.0636556,0.0636556,[0.0636556],0.0571808,0.0571808,0.0571808,[0.0571808],1,1,1.0,1,[1],{'O=c1ccc2c(o1)S(=O)(=O)c1ccccc1-2'},1,1.0
C=c1ccc2c(c1)C(=Cc1ccccc1)C=C2,2,2,160,160,1,[160],0.2753757,0.2753757,0.2753757,[0.2753757],-0.105179,-0.105179,-0.105179,[-0.105179],1,1,1.0,1,[1],{'O=C(CBr)C1=Cc2ccc(=O)oc2C1=Cc1ccc(F)cc1'},1,1.0
C=c1ccc2c(c1)c(=C)cc1ccccc12,1,1,100,100,1,[100],0.0322014,0.0322014,0.0322014,[0.0322014],0.0003497999999999,0.0003497999999999,0.0003497999999999,[0.0003497999999999],1,1,1.0,1,[1],{'O=c1ccc2c([nH]1)c(=O)oc1ccccc12'},1,1.0
C=c1ccc2ccc(-c3ccccc3)c2c1,2,2,110,110,1,[110],0.1556925,0.1556925,0.1556925,[0.1556925],0.0825213,0.0825213,0.0825213,[0.0825213],1,1,1.0,1,[1],{'COc1ccccc1-c1oc(-c2ccccc2)c2oc(=O)cc(-c3ccccc3)c12'},1,1.0
C=c1ccc2ccc(-c3ccccc3)cc2c1,2,2,80,80,1,[80],0.0243688,0.0243688,0.0243688,[0.0243688],0.0177461,0.0177461,0.0177461,[0.0177461],1,1,1.0,1,[1],{'O=c1ccc2ccc(-c3ccccc3O)cc2o1'},1,1.0
C=c1ccc2cccc2c1,2,2,110,110,1,[110],0.1556925,0.1556925,0.1556925,[0.1556925],0.0825213,0.0825213,0.0825213,[0.0825213],1,1,1.0,1,[1],{'COc1ccccc1-c1oc(-c2ccccc2)c2oc(=O)cc(-c3ccccc3)c12'},1,1.0
C=c1ccc2ccccc12,2,2,200,200,1,[200],0.0618668,0.0618668,0.0618668,[0.0618668],-0.3563324,-0.3563324,-0.3563324,[-0.3563324],1,1,1.0,1,[1],{'S=C(Nc1ccc(-n2oc3ccccc3c2=S)cc1)c1ccc(Cl)cc1'},1,1.0
C=c1ccc2ccccc2c1,11,3,180,50,5,"[50, 70, 80, 130, 180]",0.0452213,0.0,0.01824092,"[0.0452213, 0.0216145, 0.0243688, 0.0, 0.0]",0.0381634999999999,-0.4271123,-0.12189500000000002,"[0.0381634999999999, 0.0123009, 0.0177461, -0.2505732, -0.4271123]",2,1,1.2,6,"[1, 2, 1, 1, 1]","{'CN(C)c1cccc2ccc(=O)n(C)c12', 'COC(=O)c1cc(N2CCCC2)c2ccc(=O)oc2c1C(=O)OC', 'O=c1ccc2ccc(-c3ccccc3O)cc2o1', 'CN(C)c1cccc2ccc(=O)oc12', 'Cc1cc(=O)oc2cc(OC(=O)C=Cc3ccccc3)ccc12', 'O=c1ccc2ccccc2[nH]1'}",6,2.0
C=c1cccc(-c2cc(-c3ccccc3)c3ccccc23)c1,6,2,230,180,3,"[180, 210, 230]",0.4431834,0.4265608,0.4328517333333333,"[0.428811, 0.4265608, 0.4431834]",0.0085996999999999,0.0046866,0.006772199999999933,"[0.0085996999999999, 0.0046866, 0.0070302999999999]",1,1,1.0,3,"[1, 1, 1]","{'Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)nc(=O)[nH]1', 'CCOc1ccc(-c2oc(-c3oc(=O)ccc3C)c3ccc(O)cc23)cc1', 'COCc1c(OC)cc(=O)oc1-c1oc(-c2ccccc2)c2ccccc12'}",3,1.0
C=c1cccc(-c2ccc3ccccc23)c1,6,2,230,180,3,"[180, 210, 230]",0.4431834,0.4265608,0.4328517333333333,"[0.428811, 0.4265608, 0.4431834]",0.0085996999999999,0.0046866,0.006772199999999933,"[0.0085996999999999, 0.0046866, 0.0070302999999999]",1,1,1.0,3,"[1, 1, 1]","{'Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)nc(=O)[nH]1', 'CCOc1ccc(-c2oc(-c3oc(=O)ccc3C)c3ccc(O)cc23)cc1', 'COCc1c(OC)cc(=O)oc1-c1oc(-c2ccccc2)c2ccccc12'}",3,1.0
C=c1cccc(-c2ccccc2)c1,4,4,140,140,1,[140],0.0,0.0,0.0,[0.0],-0.26705825,-0.26705825,-0.26705825,[-0.26705825],1,1,1.0,1,[1],{'COc1ccccc1-c1cc(-c2ccccc2)nc(=O)[nH]1'},1,1.0
C=c1cccc1,1,1,310,310,1,[310],0.0499875,0.0499875,0.0499875,[0.0499875],-0.4049677,-0.4049677,-0.4049677,[-0.4049677],1,1,1.0,1,[1],{'COn1c(-c2oc(-c3ccccc3)nc2-c2ccccc2)noc1=O'},1,1.0
C=c1cccc2cc(-c3ccccc3)cc12,2,2,100,100,1,[100],0.188387,0.188387,0.188387,[0.188387],0.15972885,0.15972885,0.15972885,[0.15972885],1,1,1.0,1,[1],{'COC(=O)c1cc2oc(-c3ccccc3)c(O)c2c(=O)[nH]1'},1,1.0
C=c1cccc2cccc12,2,2,100,100,1,[100],0.188387,0.188387,0.188387,[0.188387],0.15972885,0.15972885,0.15972885,[0.15972885],1,1,1.0,1,[1],{'COC(=O)c1cc2oc(-c3ccccc3)c(O)c2c(=O)[nH]1'},1,1.0
