Substructure,Count,Count max,step max,step min,step count,step_list,median_score_fragment_max,median_score_fragment_min,Mean score cluster,median_score_fragment_list,diff_median_score_max,diff_median_score_min,Mean diff score,diff_median_score_list,count_per_molecule_max,count_per_molecule_first,count_per_molecule_mean,Total Number of Molecules with Substructure,Number of Molecules with Substructure List,Molecules containing fragment,Number of Molecules_with_Fragment,count_perc_ratio
O=C1OC(c2ccccc2Br)=NC1=Cc1ccccc1Cl,1,1,70,70,1,[70],0.3088128,0.3088128,0.3088128,[0.3088128],0.2990927,0.2990927,0.2990927,[0.2990927],2,2,2.0,2,[2],{'O=C1OC(c2ccccc2Br)=NC1=Cc1ccccc1Cl'},1,1.0
O=C1OC(c2ccccc2Br)C(Br)c2ccccc21,1,1,80,80,1,[80],0.01263955,0.01263955,0.01263955,[0.01263955],0.0059793999999999,0.0059793999999999,0.0059793999999999,[0.0059793999999999],3,3,3.0,3,[3],"{'O=c1ccc2ccc(-c3ccccc3O)cc2o1', 'O=C1OC(c2ccccc2Br)C(Br)c2ccccc21'}",2,1.0
O=C1OC(c2ccccn2)=NC1=Cc1ccccc1,1,1,440,440,1,[440],0.3508769,0.3508769,0.3508769,[0.3508769],-0.094681,-0.094681,-0.094681,[-0.094681],2,2,2.0,2,[2],{'O=C1OC(c2ccccn2)=NC1=Cc1ccccc1'},1,1.0
O=C1OC(c2ccco2)=NC1=C1C(=O)Oc2ccccc2N1O,1,1,180,180,1,[180],0.4505077,0.4505077,0.4505077,[0.4505077],0.0462905,0.0462905,0.0462905,[0.0462905],7,7,7.0,7,[7],"{'O=C1OC(c2ccco2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C(O)c1ccc(-c2oc(-c3ccccc3Br)c3ccc(Br)cc23)cc1', 'O=C1NC(c2cccs2)=NC1=Cc1ccco1', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O', 'CSc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'COc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O'}",6,1.0
O=C1OC(c2ccco2)=NC1=C1Nc2ccccc2C1=O,1,1,120,120,1,[120],0.3870356,0.3870356,0.3870356,[0.3870356],0.2922417499999999,0.2922417499999999,0.2922417499999999,[0.2922417499999999],2,2,2.0,2,[2],{'O=C1OC(c2ccco2)=NC1=C1Nc2ccccc2C1=O'},1,1.0
O=C1OC(c2ccco2)=NC1=Cc1ccco1,1,1,270,270,1,[270],0.4587099,0.4587099,0.4587099,[0.4587099],0.0461000999999999,0.0461000999999999,0.0461000999999999,[0.0461000999999999],2,2,2.0,2,[2],{'O=C1OC(c2ccco2)=NC1=Cc1ccco1'},1,1.0
O=C1OC(c2cccs2)=NC1=Cc1cccs1,1,1,190,190,1,[190],0.36085725,0.36085725,0.36085725,[0.36085725],-0.0535793499999999,-0.0535793499999999,-0.0535793499999999,[-0.0535793499999999],7,7,7.0,7,[7],"{'Clc1ccc(C2=CC(c3ccccc3)=CC2=Cc2ccc(-c3ccccc3)o2)cc1', 'O=C1OC(c2cccs2)=NC1=Cc1cccs1', 'O=C1OC(c2ccc(Cl)cc2)=NC1=C1C(=O)c2ccccc2N1O', 'O=C1CC(=Cc2ccccc2)N=C1c1ccc(Br)cc1', 'O=C1OC(c2ccccc2)=NC1=Cc1ccc(Br)cc1', 'O=C1OC(=C2Nc3ccccc3OC2=O)N=C1c1cccc(F)c1'}",6,1.0
O=C1OCC(CC(=O)c2ccccc2)C(=O)O1,1,1,20,20,1,[20],0.0036452,0.0036452,0.0036452,[0.0036452],0.0003008999999999,0.0003008999999999,0.0003008999999999,[0.0003008999999999],10,10,10.0,10,[10],"{'O=C1OCC(CC(=O)c2ccccc2)C(=O)O1', 'O=C(O)c1ccc(C(=O)O)c(C=Cc2ccccc2)c1O', 'O=C1Cc2ccccc2C(=O)N1CC(Br)C(F)c1ccccc1', 'O=c1c2ccccc2cc(CO)n1CCOCc1ccccc1', 'O=C1CC(=O)C(O)(c2ccccc2)c2ccccc21', 'O=C1CCC(C2OC(=O)c3ccccc3COCCC23CC3)N1', 'O=C1CCC(C(CCC(=O)c2ccccc2)OC(=O)OC(CBr)c2ccccc2)C1', 'O=C1CC2(CC(=O)N(Cc3ccccc3)O2)OC(=O)C1=O', 'O=CSC1c2ccccc2C(=O)C1c1ccc(Cl)cc1'}",9,1.0
O=C1OCCN1c1c(-c2ccccc2)oc2ccc(Cl)cc12,1,1,100,100,1,[100],0.0236062,0.0236062,0.0236062,[0.0236062],-0.0117886499999999,-0.0117886499999999,-0.0117886499999999,[-0.0117886499999999],2,2,2.0,2,[2],{'O=C1OCCN1c1c(-c2ccccc2)oc2ccc(Cl)cc12'},1,1.0
O=C1OCc2ccccc2C1=O,1,1,70,70,1,[70],0.0130371,0.0130371,0.0130371,[0.0130371],0.003317,0.003317,0.003317,[0.003317],2,2,2.0,2,[2],{'O=C1OCc2ccccc2C1=O'},1,1.0
O=C1ON(C(=O)Nc2ccccc2)C2CCCCC12,1,1,70,70,1,[70],0.0126965,0.0126965,0.0126965,[0.0126965],0.0025699,0.0025699,0.0025699,[0.0025699],3,3,3.0,3,[3],"{'O=C1ON(C(=O)Nc2ccccc2)C2CCCCC12', 'O=C(C=CCO)c1cccc(C(=O)c2ccccc2O)n1'}",2,1.0
O=C1Oc2ccccc2C1=Cc1ccccc1,1,1,70,70,1,[70],0.1184881,0.1184881,0.1184881,[0.1184881],0.108768,0.108768,0.108768,[0.108768],2,2,2.0,2,[2],{'O=C1Oc2ccccc2C1=Cc1ccccc1'},1,1.0
O=C1c2ccccc2-c2cc(-c3ccccc3)c(=O)oc21,1,1,90,90,1,[90],0.313305,0.313305,0.313305,[0.313305],0.286449,0.286449,0.286449,[0.286449],2,2,2.0,2,[2],{'O=C1c2ccccc2-c2cc(-c3ccccc3)c(=O)oc21'},1,1.0
O=C1c2ccccc2-c2ccc(=O)oc21,1,1,10,10,1,[10],0.2286166,0.2286166,0.2286166,[0.2286166],0.2221418,0.2221418,0.2221418,[0.2221418],2,2,2.0,2,[2],{'O=C1c2ccccc2-c2ccc(=O)oc21'},1,1.0
O=C1c2ccccc2-n2c1cc(=O)c1cc(Cl)ccc12,1,1,100,100,1,[100],0.05751625,0.05751625,0.05751625,[0.05751625],0.04674105,0.04674105,0.04674105,[0.04674105],13,13,13.0,13,[13],"{'Cc1c(-c2ccc(Br)cc2)oc(=O)c2ccccc12', 'O=C1NC(c2ccccc2)C(=O)OC1O', 'O=C1c2ccccc2-n2c1cc(=O)c1cc(Cl)ccc12', 'O=C1OC(=Cc2cccc(Cl)c2)c2ccc(Cl)cc21', 'O=C1C=C(Nc2ccnc3cccnc23)C(=O)c2ccc([N+](=O)[O-])cc21', 'NC(=O)C1=Nc2ccccc2C1=C1C(=O)c2ccccc2C1=O', 'O=C(O)C(=O)C=Cc1coc2ccccc12', 'O=C1OCCC1N1C(=O)c2ccccc2C1=O', 'O=C1C(=C2CCC(=S)N2)Oc2ccccc21', 'O=C1CC2(CC1=O)SC(=O)c1ccccc12', 'O=c1ccc2c([nH]1)c(=O)oc1ccccc12', 'O=C1Cc2ccccc2OC1O'}",12,1.0
O=C1c2ccccc2C(=O)C1(Cc1ccc(Br)cc1)S(=O)(=O)c1ccc(Br)cc1,1,1,60,60,1,[60],0.0253654,0.0253654,0.0253654,[0.0253654],0.022609,0.022609,0.022609,[0.022609],2,2,2.0,2,[2],{'O=C1c2ccccc2C(=O)C1(Cc1ccc(Br)cc1)S(=O)(=O)c1ccc(Br)cc1'},1,1.0
O=C1c2ccccc2C(=O)c2[nH]c(=O)ccc21,1,1,70,70,1,[70],0.0569291,0.0569291,0.0569291,[0.0569291],0.0468025,0.0468025,0.0468025,[0.0468025],3,3,3.0,3,[3],"{'CCOC(=O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1', 'O=C1c2ccccc2C(=O)c2[nH]c(=O)ccc21'}",2,1.0
O=C1c2ccccc2C(=O)c2c1c(=O)oc1ccccc21,1,1,110,110,1,[110],0.0,0.0,0.0,[0.0],-0.0938928,-0.0938928,-0.0938928,[-0.0938928],2,2,2.0,2,[2],{'O=C1c2ccccc2C(=O)c2c1c(=O)oc1ccccc21'},1,1.0
O=C1c2ccccc2C(=O)c2c1oc(-c1ccccc1)c2-c1ccccc1,1,1,100,100,1,[100],0.0963585,0.0963585,0.0963585,[0.0963585],0.0677003499999999,0.0677003499999999,0.0677003499999999,[0.0677003499999999],2,2,2.0,2,[2],{'O=C1c2ccccc2C(=O)c2c1oc(-c1ccccc1)c2-c1ccccc1'},1,1.0
O=C1c2ccccc2C(O)CN1CCC1CC(c2ccccc2)C(O)O1,1,1,30,30,1,[30],0.0008643,0.0008643,0.0008643,[0.0008643],-0.0092598,-0.0092598,-0.0092598,[-0.0092598],2,2,2.0,2,[2],{'O=C1c2ccccc2C(O)CN1CCC1CC(c2ccccc2)C(O)O1'},1,1.0
O=C1c2ccccc2OC2(CC2)c2ccccc21,1,1,70,70,1,[70],0.0,0.0,0.0,[0.0],-0.011562,-0.011562,-0.011562,[-0.011562],2,2,2.0,2,[2],{'O=C1c2ccccc2OC2(CC2)c2ccccc21'},1,1.0
O=CC1(O)c2ccccc2C(=O)c2ccccc21,1,1,70,70,1,[70],0.0163784,0.0163784,0.0163784,[0.0163784],0.0066583,0.0066583,0.0066583,[0.0066583],2,2,2.0,2,[2],{'O=CC1(O)c2ccccc2C(=O)c2ccccc21'},1,1.0
O=CC1=Cc2ccccc2C(=O)C1c1ccc(C(=O)O)cc1,1,1,30,30,1,[30],0.0406766,0.0406766,0.0406766,[0.0406766],0.0335513,0.0335513,0.0335513,[0.0335513],2,2,2.0,2,[2],{'O=CC1=Cc2ccccc2C(=O)C1c1ccc(C(=O)O)cc1'},1,1.0
O=CC1=Cc2ccccc2C(=O)C1c1ccc(Cl)cc1,1,1,10,10,1,[10],0.0495767,0.0495767,0.0495767,[0.0495767],0.0431019,0.0431019,0.0431019,[0.0431019],2,2,2.0,2,[2],{'O=CC1=Cc2ccccc2C(=O)C1c1ccc(Cl)cc1'},1,1.0
O=CC1=Cc2ccccc2CC1=O,1,1,40,40,1,[40],0.0,0.0,0.0,[0.0],-0.0026177,-0.0026177,-0.0026177,[-0.0026177],2,2,2.0,2,[2],{'O=CC1=Cc2ccccc2CC1=O'},1,1.0
O=CC1CC(=O)c2ccccc2O1,1,1,10,10,1,[10],0.0060961,0.0060961,0.0060961,[0.0060961],-0.0005992,-0.0005992,-0.0005992,[-0.0005992],2,2,2.0,2,[2],{'O=CC1CC(=O)c2ccccc2O1'},1,1.0
O=CCc1cc(-c2oc(-c3ccccc3)c3ccccc23)oc1O,1,1,180,180,1,[180],0.4487415,0.4487415,0.4487415,[0.4487415],0.0285302,0.0285302,0.0285302,[0.0285302],2,2,2.0,2,[2],{'O=CCc1cc(-c2oc(-c3ccccc3)c3ccccc23)oc1O'},1,1.0
O=CN1c2ccccc2SC1C(=O)c1ccco1,1,1,40,40,1,[40],0.0,0.0,0.0,[0.0],-0.0026177,-0.0026177,-0.0026177,[-0.0026177],2,2,2.0,2,[2],{'O=CN1c2ccccc2SC1C(=O)c1ccco1'},1,1.0
O=COC(=O)c1ccc(O)c(-c2ccccc2O)n1,1,1,100,100,1,[100],0.008908,0.008908,0.008908,[0.008908],-0.0296803,-0.0296803,-0.0296803,[-0.0296803],3,3,3.0,3,[3],"{'O=Cc1cc(-c2ccccc2O)no1', 'O=COC(=O)c1ccc(O)c(-c2ccccc2O)n1'}",2,1.0
O=CSC(=Cc1coc2ccccc12)c1ccc(Cl)cc1,1,1,70,70,1,[70],0.01856935,0.01856935,0.01856935,[0.01856935],0.0084427499999999,0.0084427499999999,0.0084427499999999,[0.0084427499999999],3,3,3.0,3,[3],"{'O=CSC(=Cc1coc2ccccc12)c1ccc(Cl)cc1', 'CN(C)CC(=O)Nc1ccc(Br)c2cccnc12'}",2,1.0
O=CSCc1ccc(N2C(=O)COC2=O)cc1,1,1,30,30,1,[30],0.0009126,0.0009126,0.0009126,[0.0009126],-0.0092115,-0.0092115,-0.0092115,[-0.0092115],2,2,2.0,2,[2],{'O=CSCc1ccc(N2C(=O)COC2=O)cc1'},1,1.0
O=Cc1c[nH]c2ccccc12,1,1,80,80,1,[80],0.00536625,0.00536625,0.00536625,[0.00536625],-0.0012938999999999,-0.0012938999999999,-0.0012938999999999,[-0.0012938999999999],3,3,3.0,3,[3],"{'O=Cc1c[nH]c2ccccc12', 'N#CC1(C#N)C(=O)c2ccccc2-c2ccccc21'}",2,1.0
O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)no1,1,1,150,150,1,[150],0.3948341,0.3948341,0.3948341,[0.3948341],0.0510011499999999,0.0510011499999999,0.0510011499999999,[0.0510011499999999],7,7,7.0,7,[7],"{'O=C1NC(c2ccccc2)=NC1=C1Nc2ccccc2OC1=O', 'O=C(O)CC1Oc2ccccc2SC1=O', 'O=C1Oc2ccccc2N(O)C1=C1N=C(c2ccccc2)N(O)C1=O', 'O=C1NC(c2ccc([N+](=O)[O-])cc2)=NC1=C1C(=O)Oc2ccccc2N1O', 'O=C1CCC(=C2C(=O)c3ccccc3N2O)N1', 'O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)no1'}",6,1.0
O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)oc1O,1,1,180,180,1,[180],0.4161995,0.4161995,0.4161995,[0.4161995],-0.0074622999999999,-0.0074622999999999,-0.0074622999999999,[-0.0074622999999999],3,3,3.0,3,[3],"{'O=C1OC(c2ccco2)=NC1=Cc1ccccc1O', 'O=Cc1cc(-c2oc(-c3ccccc3)c3ccccc23)oc1O'}",2,1.0
O=Cc1cc2cc(Br)ccc2o1,1,1,40,40,1,[40],0.0113202,0.0113202,0.0113202,[0.0113202],0.00919825,0.00919825,0.00919825,[0.00919825],4,4,4.0,4,[4],"{'O=CCC1=Cc2ccccc2CC1=O', 'O=Cc1cc2cc(Br)ccc2o1', 'CC(C)=C1CCOC(=O)c2ccccc21'}",3,1.0
O=Cc1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1Br,1,1,290,290,1,[290],0.4079234,0.4079234,0.4079234,[0.4079234],-0.0430163,-0.0430163,-0.0430163,[-0.0430163],2,2,2.0,2,[2],{'O=Cc1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1Br'},1,1.0
O=Cc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,1,290,290,1,[290],0.4509397,0.4509397,0.4509397,[0.4509397],0.0430163,0.0430163,0.0430163,[0.0430163],20,20,20.0,20,[20],"{'CCOc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)cc1', 'CS(=O)(=O)c1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1', 'COc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)cc1OC', 'NC(=O)c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1O', 'O=Cc1ccc(-c2oc(-c3ccccc3F)c3ccccc23)cc1Cl', 'CCOC(=O)c1cc(-c2oc(-c3ccccc3)c3ccccc23)oc1O', 'CCc1ccc(-c2oc(-c3ccc(OC)cc3)c3ccccc23)cc1', 'COCc1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1Br', 'CCc1ccc(-c2oc(-c3ccc(N)cc3)c3ccccc23)cc1', 'O=Cc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'CCc1ccc(-c2oc(-c3ccc(C)cc3)c3ccccc23)cc1Br', 'O=C1OC(=Cc2ccco2)N=C1C1=C(c2ccccc2)OC1=O', 'COCc1ccc(-c2oc(-c3ccccc3)c3ccc(F)cc23)cc1', 'CN(C)c1ccc(-c2oc(-c3ccc(F)cc3)c3ccccc23)cc1', 'COc1ccc(-c2oc(-c3ccc(OC)c(OC)c3)c3ccccc23)cc1', 'CN(C)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1', 'CCN(CC)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1', 'COC(=O)c1ccc(-c2oc(-c3ccc(Br)cc3)c3ccccc23)cc1', 'CCC(=O)c1ccc(-c2oc(-c3ccc(N(C)C)cc3)c3ccccc23)cc1'}",19,1.0
O=Cc1oc2ccccc2c1-c1ccccc1,1,1,50,50,1,[50],0.0,0.0,0.0,[0.0],-0.0071424,-0.0071424,-0.0071424,[-0.0071424],2,2,2.0,2,[2],{'O=Cc1oc2ccccc2c1-c1ccccc1'},1,1.0
O=S1(=O)c2ccccc2-c2cc(-c3ccccc3)ccc21,1,1,50,50,1,[50],0.00883695,0.00883695,0.00883695,[0.00883695],0.0017955999999999,0.0017955999999999,0.0017955999999999,[0.0017955999999999],3,3,3.0,3,[3],"{'CC(C)(C)OC(=O)N1CC(=O)c2ccccc2C1=O', 'O=S1(=O)c2ccccc2-c2cc(-c3ccccc3)ccc21'}",2,1.0
O=[N+]([O-])c1c(-c2ccccc2)oc2ccc(Br)cc12,1,1,150,150,1,[150],0.0468428,0.0468428,0.0468428,[0.0468428],-0.3048117999999999,-0.3048117999999999,-0.3048117999999999,[-0.3048117999999999],2,2,2.0,2,[2],{'O=[N+]([O-])c1c(-c2ccccc2)oc2ccc(Br)cc12'},1,1.0
O=[N+]([O-])c1ccc(C2OC2=C(O)c2ccccc2)cc1,1,1,110,110,1,[110],0.0146462,0.0146462,0.0146462,[0.0146462],-0.0792466,-0.0792466,-0.0792466,[-0.0792466],2,2,2.0,2,[2],{'O=[N+]([O-])c1ccc(C2OC2=C(O)c2ccccc2)cc1'},1,1.0
O=[N+]([O-])c1ccc(C2OCCO2)c(-c2ccccc2)c1,1,1,40,40,1,[40],0.0051608,0.0051608,0.0051608,[0.0051608],0.00303885,0.00303885,0.00303885,[0.00303885],2,2,2.0,2,[2],{'O=[N+]([O-])c1ccc(C2OCCO2)c(-c2ccccc2)c1'},1,1.0
O=[N+]([O-])c1ccc(S(=O)(=O)O)cc1-c1ccc(Br)cc1,1,1,120,120,1,[120],0.0155935,0.0155935,0.0155935,[0.0155935],-0.1442048499999999,-0.1442048499999999,-0.1442048499999999,[-0.1442048499999999],2,2,2.0,2,[2],{'O=[N+]([O-])c1ccc(S(=O)(=O)O)cc1-c1ccc(Br)cc1'},1,1.0
O=[N+]([O-])c1ccc(S(=O)(=O)c2ccccc2)cc1,1,1,50,50,1,[50],0.0070578,0.0070578,0.0070578,[0.0070578],-8.459999999999978e-05,-8.459999999999978e-05,-8.459999999999978e-05,[-8.459999999999978e-05],2,2,2.0,2,[2],{'O=[N+]([O-])c1ccc(S(=O)(=O)c2ccccc2)cc1'},1,1.0
O=[N+]([O-])c1ccc2oc(-c3ccccc3)c(-c3ccccc3)c2c1,1,1,30,30,1,[30],0.0227834999999999,0.0227834999999999,0.0227834999999999,[0.0227834999999999],0.0141587999999999,0.0141587999999999,0.0141587999999999,[0.0141587999999999],3,3,3.0,3,[3],"{'O=C(CC(=O)C1OC(=O)c2ccccc2C1O)c1ccccc1', 'O=[N+]([O-])c1ccc2oc(-c3ccccc3)c(-c3ccccc3)c2c1'}",2,1.0
O=c1c(O)c(-c2ccccc2)oc2ccc(O)cc12,1,1,70,70,1,[70],0.0,0.0,0.0,[0.0],-0.011562,-0.011562,-0.011562,[-0.011562],2,2,2.0,2,[2],{'O=c1c(O)c(-c2ccccc2)oc2ccc(O)cc12'},1,1.0
O=c1c2ccccc2oc(=O)c2c1ccc1ccccc12,1,1,140,140,1,[140],0.0,0.0,0.0,[0.0],-0.26705825,-0.26705825,-0.26705825,[-0.26705825],2,2,2.0,2,[2],{'O=c1c2ccccc2oc(=O)c2c1ccc1ccccc12'},1,1.0
O=c1c2ccccc2oc2ccc(Cl)cc12,1,1,60,60,1,[60],0.0,0.0,0.0,[0.0],-0.0048719,-0.0048719,-0.0048719,[-0.0048719],2,2,2.0,2,[2],{'O=c1c2ccccc2oc2ccc(Cl)cc12'},1,1.0
OCc1coc2ccccc12,1,1,80,80,1,[80],0.0011441,0.0011441,0.0011441,[0.0011441],-0.0055534999999999,-0.0055534999999999,-0.0055534999999999,[-0.0055534999999999],2,2,2.0,2,[2],{'OCc1coc2ccccc12'},1,1.0
S=C(Nc1ccc(Cl)cc1)n1nnc2ccccc21,1,1,270,270,1,[270],0.36104455,0.36104455,0.36104455,[0.36104455],-0.0837535499999999,-0.0837535499999999,-0.0837535499999999,[-0.0837535499999999],9,9,9.0,9,[9],"{'Clc1ccc(C2=CC(c3ccccc3)=CC2=Cc2ccc(-c3ccc(Cl)cc3)o2)cc1', 'S=C(Nc1ccc(Cl)cc1)n1nnc2ccccc21', 'O=C1NC(c2ccccc2)=NC1=Cc1ccccc1', 'COc1ccc(-c2oc(-c3ccc(OC)cc3)c3cc(Br)ccc23)cc1', 'COc1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1OC', 'S=C(Nc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl', 'CCc1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1', 'CN(C)c1ccc(-c2oc(-c3ccc(O)cc3)c3ccccc23)cc1'}",8,1.0
c1ccc(-c2c(-c3ccncc3)oc3ccccc23)cc1,1,1,30,30,1,[30],0.0233639,0.0233639,0.0233639,[0.0233639],0.0162386,0.0162386,0.0162386,[0.0162386],2,2,2.0,2,[2],{'c1ccc(-c2c(-c3ccncc3)oc3ccccc23)cc1'},1,1.0
c1ccc(-c2ccnc(-c3ccc(-c4ccccc4)o3)c2)cc1,1,1,240,240,1,[240],0.0818887,0.0818887,0.0818887,[0.0818887],-0.3417134,-0.3417134,-0.3417134,[-0.3417134],2,2,2.0,2,[2],{'c1ccc(-c2ccnc(-c3ccc(-c4ccccc4)o3)c2)cc1'},1,1.0
c1ccc(-c2nc3ccccc3o2)cc1,1,1,40,40,1,[40],0.0,0.0,0.0,[0.0],-0.0026177,-0.0026177,-0.0026177,[-0.0026177],2,2,2.0,2,[2],{'c1ccc(-c2nc3ccccc3o2)cc1'},1,1.0
c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1,1,1,490,490,1,[490],0.5112976,0.5112976,0.5112976,[0.5112976],0.05501945,0.05501945,0.05501945,[0.05501945],2,2,2.0,2,[2],{'c1ccc(-c2oc(-c3ccccc3)c3ccccc23)cc1'},1,1.0
c1ccc(-c2oc(-c3cccs3)c3ccccc23)cc1,1,1,470,470,1,[470],0.470536,0.470536,0.470536,[0.470536],0.0324763,0.0324763,0.0324763,[0.0324763],3,3,3.0,3,[3],"{'c1ccc(-c2oc(-c3cccs3)c3ccccc23)cc1', 'Cc1ccc(-c2oc(-c3ccccc3)c3cc(Cl)ccc23)cc1'}",2,1.0
c1ccc(-c2oc3ccccc3c2-c2ccco2)cc1,1,1,70,70,1,[70],0.0,0.0,0.0,[0.0],-0.011562,-0.011562,-0.011562,[-0.011562],2,2,2.0,2,[2],{'c1ccc(-c2oc3ccccc3c2-c2ccco2)cc1'},1,1.0
c1ccc2c(-c3coc4ccccc34)cccc2c1,1,1,80,80,1,[80],0.0,0.0,0.0,[0.0],-0.0066976,-0.0066976,-0.0066976,[-0.0066976],2,2,2.0,2,[2],{'c1ccc2c(-c3coc4ccccc34)cccc2c1'},1,1.0
